,Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Production Qty,Domestic Sale,Export Sale,Category Name,YrMth
17688,MMX3F2U1DI,X3,XUV300,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,4135,3986,142,Passenger car PV,01-05-2019
17689,MMX3F2U1PT,X3,XUV300,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,1259,1127,168,Passenger car PV,01-05-2019
17690,MMTTF2U1DI,TT,TUV300,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,963,1393,0,Utility vehicles PV,01-05-2019
17691,MMTHF1U1DI,TH,Thar,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,207,237,5,Utility vehicles PV,01-05-2019
17692,MMKUF2U1PT,KU,KUV100,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,1416,156,940,Utility vehicles PV,01-05-2019
17693,MMKUF2U1DI,KU,KUV100,MAHINDRA & MAHINDRA LTD,SUV,UV1,DIESEL,25,105,14,Utility vehicles PV,01-05-2019
17694,MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,7776,5947,0,Utility vehicles PV,01-05-2019
17695,HYVEF2U1DI,VE,VENUE,HYUNDAI MOTOR INDIA LTD,SUV,UV1,DIESEL,3545,3479,0,Passenger car PV,01-05-2019
17696,HYVEF2U1PT,VE,VENUE,HYUNDAI MOTOR INDIA LTD,SUV,UV1,PETROL,3705,3570,0,Passenger car PV,01-05-2019
17697,RIAHF2U1DI,AH,CAPTUR,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,162,57,0,Passenger car PV,01-05-2019
17698,RIAHF2U1PT,AH,CAPTUR,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,51,19,0,Passenger car PV,01-05-2019
17699,RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,8,172,0,Utility vehicles PV,01-05-2019
17700,RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,114,500,0,Utility vehicles PV,01-05-2019
17701,TMAIF2U1PT,AI,NEXON,TATA MOTORS LTD,SUV,UV1,PETROL,2815,2855,17,Passenger car PV,01-05-2019
17702,TMAIF2U1DI,AI,NEXON,TATA MOTORS LTD,SUV,UV1,DIESEL,1450,1651,26,Passenger car PV,01-05-2019
17703,TMSOF1U1DI,SO,TATA Sumo,TATA MOTORS LTD,MPV,UV1,DIESEL,15,0,14,Utility vehicles PV,01-05-2019
17704,HCBRF2U1DI,BR,BR-V,HONDA CARS INDIA LTD,SUV,UV1,DIESEL,124,78,0,Utility vehicles PV,01-05-2019
17705,HCBRF2U1PT,BR,BR-V,HONDA CARS INDIA LTD,SUV,UV1,PETROL,724,177,182,Utility vehicles PV,01-05-2019
17706,MMMRF1U2DI,MR,MARAZZO,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,1191,1381,0,Passenger car PV,01-05-2019
17707,MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,3811,3476,132,Utility vehicles PV,01-05-2019
17708,MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,1105,1195,68,Utility vehicles PV,01-05-2019
17709,MMX5F2U2PT,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,1,0,1,Utility vehicles PV,01-05-2019
17710,MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,242,312,0,Utility vehicles PV,01-05-2019
17711,MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,4156,3878,132,Utility vehicles PV,01-11-2019
17712,MMX5F2U2PT,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,PETROL,0,0,0,Utility vehicles PV,01-11-2019
17713,MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,1130,981,81,Utility vehicles PV,01-11-2019
17714,TMMIF1V2DI,MI,Magic Iris,TATA MOTORS LTD,MPV,V2:,DIESEL,105,6,0,Vans PV,01-11-2019
17715,TMAMF1V2CN,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,CNG,0,0,0,Vans PV,01-11-2019
17716,TMAMF1V2DI,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,DIESEL,39,167,123,Vans PV,01-11-2019
17717,MMMOF1V2DI,MO,Maxximo,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,0,15,0,Vans PV,01-11-2019
17718,MMJBF1V2DI,JB,JEETO,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,30,2,0,Passenger car PV,01-11-2019
17719,MSOIF1V1PT,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,0,0,0,Vans PV,01-11-2019
17720,MSEEF1V1PT,EE,Eeco,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,7882,10162,65,Vans PV,01-11-2019
17721,MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,0,87,0,Utility vehicles PV,01-11-2019
17722,MGHEF2U2HY,HE,HECTOR,MG MOTOR,SUV,UV2,HYBRID,456,338,0,Passenger car PV,01-11-2019
17723,MGHEF2U2DI,HE,HECTOR,MG MOTOR,SUV,UV2,DIESEL,1507,1479,0,Passenger car PV,01-11-2019
17724,MGHEF2U2PT,HE,HECTOR,MG MOTOR,SUV,UV2,PETROL,1521,1422,0,Passenger car PV,01-11-2019
17725,RILYF1U1DI,LY,Lodgy,RENAULT INDIA PVT LTD,MPV,UV1,DIESEL,0,6,0,Utility vehicles PV,01-11-2019
17726,TMHRF1U2DI,HR,HARRIER,TATA MOTORS LTD,MPV,UV2,DIESEL,1126,762,0,Passenger car PV,01-11-2019
17727,TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,0,53,0,Utility vehicles PV,01-11-2019
17728,TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,3437,3366,3,Utility vehicles PV,01-11-2019
17729,TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,14,48,0,Utility vehicles PV,01-11-2019
17730,NMKCF2U1DI,KC,KICKS,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,51,67,10,Passenger car PV,01-05-2019
17731,NMTOF2U1DI,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,0,136,0,Utility vehicles PV,01-05-2019
17732,NMTOF2U1PT,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,PETROL,0,0,0,Utility vehicles PV,01-05-2019
17733,TMMIF1V2DI,MI,Magic Iris,TATA MOTORS LTD,MPV,V2:,DIESEL,49,34,0,Vans PV,01-05-2019
17734,TMAMF1V2DI,AM,ACE Magic,TATA MOTORS LTD,MPV,V2:,DIESEL,1925,1503,39,Vans PV,01-05-2019
17735,MMMOF1V2DI,MO,Maxximo,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,0,0,0,Vans PV,01-05-2019
17736,MMJBF1V2DI,JB,JEETO,MAHINDRA & MAHINDRA LTD,MPV,V2:,DIESEL,-1,395,0,Passenger car PV,01-05-2019
17737,MSOIF1V1PT,OI,Omni,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,0,6,10,Vans PV,01-05-2019
17738,MSEEF1V1PT,EE,Eeco,MARUTI SUZUKI INDIA LTD,MPV,V1:,PETROL,10934,11739,65,Vans PV,01-05-2019
17739,MMSDF1V1DI,SD,SUPRO,MAHINDRA & MAHINDRA LTD,MPV,V1:,DIESEL,0,28,0,Vans PV,01-05-2019
17740,MMMMF1V1DI,MM,Maxximo Minivan VX,MAHINDRA & MAHINDRA LTD,MPV,V1:,DIESEL,80,0,7,Vans PV,01-05-2019
17741,VITJF2U5DI,TJ,TIGUAN,VOLKSWAGEN INDIA PVT LTD,SUV,UV5:,DIESEL,207,0,0,Passenger car PV,01-05-2019
17742,TKPRF2U5DI,PR,Prado,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,0,2,0,Utility vehicles PV,01-05-2019
17743,TKLRF2U5DI,LR,Land Cruiser,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV5:,DIESEL,0,12,0,Utility vehicles PV,01-05-2019
17744,NMDOOBCTPT,DO,Datsun Redi-GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,997,896,0,Passenger car PV,01-05-2019
17745,NMMRBBCTPT,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,PETROL,445,95,425,Passenger car PV,01-05-2019
17746,NMMRBBCTDI,MR,Micra,NISSAN MOTOR INDIA PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-05-2019
17747,TMBLOBCTDI,BL,Bolt,TATA MOTORS LTD,B,Compact:,DIESEL,1,19,0,Passenger car PV,01-05-2019
17748,TMBLOBCTPT,BL,Bolt,TATA MOTORS LTD,B,Compact:,PETROL,0,2,0,Passenger car PV,01-05-2019
17749,TMIDOBCTPT,ID,Indica,TATA MOTORS LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-05-2019
17750,TMIDOBCTDI,ID,Indica,TATA MOTORS LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-05-2019
17751,TMICOCCTDI,IC,Indigo CS,TATA MOTORS LTD,C,Compact:,DIESEL,0,0,0,Passenger car PV,01-05-2019
17752,TMTCBBCTPT,TC,TIAGO,TATA MOTORS LTD,B+,Compact:,PETROL,4310,3235,32,Passenger car PV,01-05-2019
17753,TMTCBBCTDI,TC,TIAGO,TATA MOTORS LTD,B+,Compact:,DIESEL,353,300,0,Passenger car PV,01-05-2019
17754,TMTFBBCTEC,TF,TIGOR,TATA MOTORS LTD,B+,Compact:,ELECTRIC,100,70,0,Passenger car PV,01-05-2019
17755,FIFBOBCTDI,FB,FIGO ASPIRE,FORD INDIA PVT LTD,B,Compact:,DIESEL,300,400,2,Passenger car PV,01-05-2019
17756,FIFBOBCTPT,FB,FIGO ASPIRE,FORD INDIA PVT LTD,B,Compact:,PETROL,905,361,930,Passenger car PV,01-05-2019
17757,FIFGOBCTDI,FG,Figo,FORD INDIA PVT LTD,B,Compact:,DIESEL,113,233,70,Passenger car PV,01-05-2019
17758,FIFGOBCTPT,FG,Figo,FORD INDIA PVT LTD,B,Compact:,PETROL,3645,377,4942,Passenger car PV,01-05-2019
17759,FAGPBBCTPT,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,PETROL,0,0,0,Passenger car PV,01-05-2019
17760,FAGPBBCTDI,GP,Grande Punto,FIAT INDIA AUTOMOBILES PVT LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-05-2019
17761,FAANF1U1PT,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-05-2019
17762,FAANF1U1DI,AN,Avventura,FIAT INDIA AUTOMOBILES PVT LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-05-2019
17763,RIKWOBMIPT,KW,KWID,RENAULT INDIA PVT LTD,B,Mini:,PETROL,5674,5152,1052,Passenger car PV,01-05-2019
17764,MSWROBMIPT,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,14566,14561,32,Passenger car PV,01-05-2019
17765,MSAOOBMIPT,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,23867,16394,606,Passenger car PV,01-05-2019
17766,MMAJOBMIEC,AJ,E2O,MAHINDRA & MAHINDRA LTD,B,Mini:,ELECTRIC,0,1,16,Passenger car PV,01-05-2019
17767,HYENOBMIPT,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,0,0,0,Passenger car PV,01-05-2019
17768,TMNOALMOPT,NO,Nano,TATA MOTORS LTD,A LOW,Micro,PETROL,0,0,0,Passenger car PV,01-05-2019
17769,FIAXBBCTDI,AX,FREESTYLE,FORD INDIA PVT LTD,B+,Compact:,DIESEL,66,239,0,Passenger car PV,01-05-2019
17770,FIAXBBCTPT,AX,FREESTYLE,FORD INDIA PVT LTD,B+,Compact:,PETROL,275,504,0,Passenger car PV,01-05-2019
17771,GMBTOBCTPT,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,PETROL,6517,0,7118,Passenger car PV,01-05-2019
17772,HCAEOCCTPT,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,PETROL,4805,4912,88,Passenger car PV,01-05-2019
17773,HCAEOCCTDI,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,DIESEL,990,1088,0,Passenger car PV,01-05-2019
17774,HCBIOBCTPT,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-05-2019
17775,HCJZBBCTDI,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,DIESEL,0,13,0,Passenger car PV,01-05-2019
17776,HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,833,663,120,Passenger car PV,01-05-2019
17777,RILYF1U1DI,LY,Lodgy,RENAULT INDIA PVT LTD,MPV,UV1,DIESEL,0,49,0,Utility vehicles PV,01-05-2019
17778,TMHRF1U2DI,HR,HARRIER,TATA MOTORS LTD,MPV,UV2,DIESEL,2719,1779,0,Passenger car PV,01-05-2019
17779,TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,175,152,0,Utility vehicles PV,01-05-2019
17780,TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,109,96,0,Utility vehicles PV,01-05-2019
17781,TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,6674,5535,3,Utility vehicles PV,01-05-2019
17782,FMTXF1U3DI,TX,Trax,FORCE MOTORS LTD,MPV,UV3,DIESEL,86,91,0,Utility vehicles PV,01-05-2019
17783,IMVCF1U3DI,VC,V-CROSS,ISUZU MOTORS INDIA PVT LTD,MPV,UV3,DIESEL,93,71,0,Utility vehicles PV,01-05-2019
17784,TMHEF2U3DI,HE,HEXA,TATA MOTORS LTD,SUV,UV3,DIESEL,350,301,0,Passenger car PV,01-05-2019
17785,FCCBF2U4DI,CB,JEEP COMPASS,FCA INDIA AUTOMOBILES PVT LTD,SUV,UV4:,DIESEL,898,534,6,Utility vehicles PV,01-05-2019
17786,FCCBF2U4PT,CB,JEEP COMPASS,FCA INDIA AUTOMOBILES PVT LTD,SUV,UV4:,PETROL,927,443,197,Utility vehicles PV,01-05-2019
17787,FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,585,628,0,Utility vehicles PV,01-05-2019
17788,HFJSF2U4DI,JS,PAJERO SPORT,HINDUSTAN MOTOR FINANCE CORPORATION LTD,SUV,UV4:,DIESEL,0,2,0,Utility vehicles PV,01-05-2019
17789,HCCVF2U4PT,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,PETROL,0,49,0,Utility vehicles PV,01-05-2019
17790,HCCVF2U4DI,CV,CRV,HONDA CARS INDIA LTD,SUV,UV4:,DIESEL,30,17,0,Utility vehicles PV,01-05-2019
17791,HYTDF2U4PT,TD,TUCSON,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,PETROL,11,25,0,Utility vehicles PV,01-05-2019
17792,HYTDF2U4DI,TD,TUCSON,HYUNDAI MOTOR INDIA LTD,SUV,UV4:,DIESEL,29,46,0,Utility vehicles PV,01-05-2019
17793,IMMXF2U4DI,MX,MU-X,ISUZU MOTORS INDIA PVT LTD,SUV,UV4:,DIESEL,0,84,0,Utility vehicles PV,01-05-2019
17794,MMALF2U4DI,AL,ALTURAS,MAHINDRA & MAHINDRA LTD,SUV,UV4:,DIESEL,100,209,0,Utility vehicles PV,01-05-2019
17795,TKFRF2U4PT,FR,Fortuner,TOYOTA KIRLOSKAR MOTOR PVT LTD,SUV,UV4:,PETROL,19,17,0,Utility vehicles PV,01-05-2019
17796,HYGIBBCTDI,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,26,187,0,Passenger car PV,01-05-2019
17797,HYGIBBCTPT,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,8042,7915,4689,Passenger car PV,01-05-2019
17798,HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,465,499,0,Passenger car PV,01-05-2019
17799,HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,2368,1195,1602,Passenger car PV,01-05-2019
17800,MSBAOCCTPT,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,PETROL,20326,14130,4917,Passenger car PV,01-05-2019
17801,MSBAOCCTDI,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,DIESEL,1364,1046,0,Passenger car PV,01-05-2019
17802,MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,6281,5277,680,Passenger car PV,01-05-2019
17803,MSDEOCSCPT,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,PETROL,12063,9568,882,Passenger car PV,01-05-2019
17804,MSDEOCSCDI,DE,DZIRES,MARUTI SUZUKI INDIA LTD,C,Super Compact,DIESEL,7283,6628,0,Passenger car PV,01-05-2019
17805,MSIGOCCTPT,IG,IGNIS,MARUTI SUZUKI INDIA LTD,C,Compact:,PETROL,2568,1886,397,Passenger car PV,01-05-2019
17806,MSIGOCCTDI,IG,IGNIS,MARUTI SUZUKI INDIA LTD,C,Compact:,DIESEL,0,0,0,Passenger car PV,01-05-2019
17807,MSSWBBCTPT,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,PETROL,15070,13729,509,Passenger car PV,01-05-2019
17808,MSSWBBCTDI,SW,Swift,MARUTI SUZUKI INDIA LTD,B+,Compact:,DIESEL,3767,3310,0,Passenger car PV,01-05-2019
17809,NMDGOBCTPT,DG,DATSUN GO,NISSAN MOTOR INDIA PVT LTD,B,Compact:,PETROL,1082,486,912,Passenger car PV,01-05-2019
17810,NMGRP3PMPT,GR,GT-R,NISSAN MOTOR INDIA PVT LTD,Premium Car 3,Premium:,PETROL,0,0,0,Passenger car PV,01-06-2019
17811,TKPSP3PMHY,PS,Prius,TOYOTA KIRLOSKAR MOTOR PVT LTD,Premium Car 3,Premium:,HYBRID,0,0,0,Passenger car PV,01-06-2019
17812,ALSEF1U1DI,SE,STILE,ASHOK LEYLAND LTD,MPV,UV1,DIESEL,0,0,0,Utility vehicles PV,01-06-2019
17813,FMTGF1U1DI,TG,Trax-Gama,FORCE MOTORS LTD,MPV,UV1,DIESEL,20,11,0,Utility vehicles PV,01-06-2019
17814,TKCYOEPMHY,CY,CAMRY,TOYOTA KIRLOSKAR MOTOR PVT LTD,E,Premium:,HYBRID,40,39,0,Passenger car PV,01-06-2019
17815,FIMUOEPMPT,MU,MUSTANG,FORD INDIA PVT LTD,E,Premium:,PETROL,0,0,0,Passenger car PV,01-06-2019
17816,VIPTOEPMDI,PT,Passat,VOLKSWAGEN INDIA PVT LTD,E,Premium:,DIESEL,0,2,0,Passenger car PV,01-06-2019
17817,SKSBOEPMPT,SB,Superb,SKODAAUTO INDIA PVT LTD,E,Premium:,PETROL,79,76,0,Passenger car PV,01-06-2019
17818,FIFEF2U1PT,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,PETROL,6064,1290,5705,Utility vehicles PV,01-06-2019
17819,FIFEF2U1DI,FE,FORD ECOSPORT,FORD INDIA PVT LTD,SUV,UV1,DIESEL,3030,1964,554,Utility vehicles PV,01-06-2019
17820,HCWVF1U1DI,WV,WR-V,HONDA CARS INDIA LTD,MPV,UV1,DIESEL,1080,501,0,Passenger car PV,01-06-2019
17821,HCWVF1U1PT,WV,WR-V,HONDA CARS INDIA LTD,MPV,UV1,PETROL,601,767,0,Passenger car PV,01-06-2019
17822,HYCRF2U1PT,CR,CRETA,HYUNDAI MOTOR INDIA LTD,SUV,UV1,PETROL,6870,2739,4138,Utility vehicles PV,01-06-2019
17823,HYCRF2U1DI,CR,CRETA,HYUNDAI MOTOR INDIA LTD,SUV,UV1,DIESEL,6369,5595,196,Utility vehicles PV,01-06-2019
17824,MMBOF1U1DI,BO,Bolero,MAHINDRA & MAHINDRA LTD,MPV,UV1,DIESEL,4072,5118,12,Utility vehicles PV,01-06-2019
17825,MMKUF2U1PT,KU,KUV100,MAHINDRA & MAHINDRA LTD,SUV,UV1,PETROL,769,144,1183,Utility vehicles PV,01-06-2019
17826,MSCOOBCTPT,CO,Celerio,MARUTI SUZUKI INDIA LTD,B,Compact:,PETROL,4178,4871,803,Passenger car PV,01-06-2019
17827,MSBAOCCTPT,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,PETROL,15291,12769,4018,Passenger car PV,01-06-2019
17828,MSBAOCCTDI,BA,BALENO,MARUTI SUZUKI INDIA LTD,C,Compact:,DIESEL,760,920,0,Passenger car PV,01-06-2019
17829,MMVBBBCTDI,VB,Vibe,MAHINDRA & MAHINDRA LTD,B+,Compact:,DIESEL,0,0,0,Passenger car PV,01-06-2019
17830,HYXCOCCTDI,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,DIESEL,589,782,0,Passenger car PV,01-06-2019
17831,HYXCOCCTPT,XC,Xcent,HYUNDAI MOTOR INDIA LTD,C,Compact:,PETROL,2537,1390,1580,Passenger car PV,01-06-2019
17832,HYGIBBCTPT,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,8711,6707,3170,Passenger car PV,01-06-2019
17833,HYGIBBCTDI,GI,Grand i10,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,195,200,0,Passenger car PV,01-06-2019
17834,HYN2BBCTDI,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,DIESEL,1651,1675,0,Passenger car PV,01-06-2019
17835,HYN2BBCTPT,N2,Elite i20,HYUNDAI MOTOR INDIA LTD,B+,Compact:,PETROL,9416,7596,2129,Passenger car PV,01-06-2019
17836,HYSROBMIPT,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,5729,4141,633,Passenger car PV,01-06-2019
17837,HCJZBBCTPT,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,PETROL,485,628,90,Passenger car PV,01-06-2019
17838,HCJZBBCTDI,JZ,Jazz,HONDA CARS INDIA LTD,B+,Compact:,DIESEL,120,52,0,Passenger car PV,01-06-2019
17839,HCBIOBCTPT,BI,Brio,HONDA CARS INDIA LTD,B,Compact:,PETROL,0,0,0,Passenger car PV,01-06-2019
17840,HCAEOCCTPT,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,PETROL,4322,4250,2,Passenger car PV,01-06-2019
17841,HCAEOCCTDI,AE,Amaze,HONDA CARS INDIA LTD,C,Compact:,DIESEL,962,1056,0,Passenger car PV,01-06-2019
17842,GMBTOBCTDI,BT,Beat,GENERAL MOTORS INDIA PVT LTD,B,Compact:,DIESEL,0,0,0,Passenger car PV,01-06-2019
17843,NMSYCCMSPT,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,PETROL,2593,12,2307,Passenger car PV,01-06-2019
17844,NMSYCCMSDI,SY,Sunny,NISSAN MOTOR INDIA PVT LTD,C+,Mid-Size,DIESEL,0,52,0,Passenger car PV,01-06-2019
17845,MSCICCMSPT,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,PETROL,2303,2125,71,Passenger car PV,01-06-2019
17846,MSCICCMSDI,CI,CIAZ,MARUTI SUZUKI INDIA LTD,C+,Mid-Size,DIESEL,240,197,0,Passenger car PV,01-06-2019
17847,HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,1652,1028,810,Passenger car PV,01-06-2019
17848,HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,5589,1243,4143,Passenger car PV,01-06-2019
17849,HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,1320,2145,0,Passenger car PV,01-06-2019
17850,HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,360,316,0,Passenger car PV,01-06-2019
17851,GMSLOCMSDI,SL,Sail,GENERAL MOTORS INDIA PVT LTD,C,Mid-Size,DIESEL,0,0,0,Passenger car PV,01-06-2019
17852,GMSLOCMSPT,SL,Sail,GENERAL MOTORS INDIA PVT LTD,C,Mid-Size,PETROL,0,0,0,Passenger car PV,01-06-2019
17853,VIBEBBSCPT,BE,Beetle,VOLKSWAGEN INDIA PVT LTD,B+,Super Compact,PETROL,0,0,0,Passenger car PV,01-06-2019
17854,TKESOCSCPT,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,PETROL,456,90,349,Passenger car PV,01-06-2019
17855,TKESOCSCDI,ES,Etios Sedan,TOYOTA KIRLOSKAR MOTOR PVT LTD,C,Super Compact,DIESEL,1793,1603,0,Passenger car PV,01-06-2019
17856,MMVTOCSCEC,VT,VERITO,MAHINDRA & MAHINDRA LTD,C,Super Compact,ELECTRIC,2,31,0,Passenger car PV,01-06-2019
17857,NMKCF2U1DI,KC,KICKS,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,12,45,18,Passenger car PV,01-06-2019
17858,NMKCF2U1PT,KC,KICKS,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,PETROL,121,83,24,Passenger car PV,01-06-2019
17859,NMTOF2U1DI,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,0,132,0,Utility vehicles PV,01-06-2019
17860,NMTOF2U1PT,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,PETROL,0,0,0,Utility vehicles PV,01-06-2019
17861,RIAHF2U1DI,AH,CAPTUR,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,0,92,0,Passenger car PV,01-06-2019
17862,RIAHF2U1PT,AH,CAPTUR,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,0,11,0,Passenger car PV,01-06-2019
17863,RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,581,687,0,Utility vehicles PV,01-06-2019
17864,MSVIF2U1DI,VI,VITARA BREZZA,MARUTI SUZUKI INDIA LTD,SUV,UV1,DIESEL,8285,8871,17,Utility vehicles PV,01-06-2019
17865,MSSCF2U1DI,SC,S-CROSS,MARUTI SUZUKI INDIA LTD,SUV,UV1,DIESEL,1123,1359,53,Utility vehicles PV,01-06-2019
17866,MSSCF2U1PT,SC,S-CROSS,MARUTI SUZUKI INDIA LTD,SUV,UV1,PETROL,126,0,188,Utility vehicles PV,01-06-2019
17867,MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,0,0,0,Utility vehicles PV,01-06-2019
17868,MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,3719,3986,0,Utility vehicles PV,01-06-2019
